BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112482899	PD_0124	PD_0124	ERS14600250	PRJEB59576	Miopithecus_ogouensis_ssp	Miopithecus_ogouensis_ssp	Miopithecus_talapoin_ssp	Miopithecus	ogouensis	ssp	F	F	37.211	0.993	38.149	0.936	Unknown	Unknown
SAMN29758772	SAMN29758772	SAMN29758772	SRS13919147	PRJNA512907	Miopithecus_talapoin_ssp	Miopithecus_talapoin_ssp	Miopithecus_talapoin_ssp	Miopithecus	talapoin	ssp	M	M	81.76	0.994	42.877	0.993	Unknown	Unknown
