BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112482860	PD_0067	PD_0067	ERS14600211	PRJEB59576	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	M	M	35.892	0.983	18.793	0.955	Unknown	Unknown
SAMEA115292505	SAMEA115292505	SAMEA115292505	ERS18276631	PRJEB72259	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	10.352	0.982	5.469	0.947	Unknown	Unknown
SAMEA115292506	SAMEA115292506	SAMEA115292506	ERS18276632	PRJEB72259	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	29.799	0.983	15.669	0.955	Unknown	Unknown
SAMEA115292507	SAMEA115292507	SAMEA115292507	ERS18276633	PRJEB72259	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	30.835	0.983	16.019	0.955	Unknown	Unknown
SAMN09197221	SAMN09197221	SAMN09197221	SRS3289430	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	F	F	68.389	0.985	68.455	0.957	Unknown	Unknown
SAMN20949847	SAMN20949847	SAMN20949847	SRS9907223	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	9.091	0.982	4.806	0.937	Unknown	Unknown
SAMN20949848	SAMN20949848	SAMN20949848	SRS9907212	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	9.613	0.983	5.071	0.938	Unknown	Unknown
SAMN20949849	SAMN20949849	SAMN20949849	SRS9907221	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	7.469	0.979	3.995	0.905	Unknown	Unknown
SAMN20949850	SAMN20949850	SAMN20949850	SRS9907220	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	10.393	0.982	10.087	0.954	Unknown	Unknown
SAMN20949851	SAMN20949851	SAMN20949851	SRS9907215	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	9.048	0.982	8.787	0.954	Unknown	Unknown
SAMN20949852	SAMN20949852	SAMN20949852	SRS9907222	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	6.273	0.976	6.256	0.949	Unknown	Unknown
SAMN20949853	SAMN20949853	SAMN20949853	SRS9907224	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	7.393	0.979	7.202	0.951	Unknown	Unknown
SAMN20949854	SAMN20949854	SAMN20949854	SRS9907191	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	1.93	0.584	1.58	0.354	Unknown	Unknown
SAMN20949855	SAMN20949855	SAMN20949855	SRS9907227	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	8.988	0.981	8.627	0.953	Unknown	Unknown
SAMN20949856	SAMN20949856	SAMN20949856	SRS9907211	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	12.381	0.983	12.059	0.955	Unknown	Unknown
SAMN20949857	SAMN20949857	SAMN20949857	SRS9907219	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	9.629	0.982	5.052	0.935	Unknown	Unknown
SAMN20949858	SAMN20949858	SAMN20949858	SRS9907218	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	8.28	0.981	4.396	0.924	Unknown	Unknown
SAMN20949859	SAMN20949859	SAMN20949859	SRS9907214	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	7.738	0.979	7.327	0.952	Unknown	Unknown
SAMN20949860	SAMN20949860	SAMN20949860	SRS9907213	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	10.932	0.982	10.551	0.955	Unknown	Unknown
SAMN20949861	SAMN20949861	SAMN20949861	SRS9907217	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	12.572	0.983	12.118	0.955	Unknown	Unknown
SAMN20949862	SAMN20949862	SAMN20949862	SRS9907216	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	7.506	0.979	4.018	0.912	Unknown	Unknown
SAMN20949863	SAMN20949863	SAMN20949863	SRS9907210	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	12.509	0.983	6.49	0.948	Unknown	Unknown
SAMN20949864	SAMN20949864	SAMN20949864	SRS9907233	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	13.398	0.983	6.999	0.951	Unknown	Unknown
SAMN20949865	SAMN20949865	SAMN20949865	SRS9907192	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	25.991	0.983	14.376	0.955	Unknown	Unknown
SAMN20949866	SAMN20949866	SAMN20949866	SRS9907186	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	13.487	0.984	13.428	0.956	Unknown	Unknown
SAMN20949867	SAMN20949867	SAMN20949867	SRS9907187	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	11.005	0.983	10.775	0.955	Unknown	Unknown
SAMN20949868	SAMN20949868	SAMN20949868	SRS9907188	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	11.032	0.983	5.745	0.942	Unknown	Unknown
SAMN20949869	SAMN20949869	SAMN20949869	SRS9907189	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	10.534	0.983	5.513	0.941	Unknown	Unknown
SAMN20949870	SAMN20949870	SAMN20949870	SRS9907190	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	7.318	0.979	4.04	0.904	Unknown	Unknown
SAMN20949871	SAMN20949871	SAMN20949871	SRS9907146	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	42.732	0.984	22.078	0.955	Unknown	Unknown
SAMN20949872	SAMN20949872	SAMN20949872	SRS9907147	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	13.059	0.984	6.637	0.946	Unknown	Unknown
SAMN20949873	SAMN20949873	SAMN20949873	SRS9907228	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	9.867	0.984	5.219	0.941	Unknown	Unknown
SAMN20949874	SAMN20949874	SAMN20949874	SRS9907232	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	10.821	0.983	10.47	0.955	Unknown	Unknown
SAMN20949875	SAMN20949875	SAMN20949875	SRS9907149	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	8.006	0.982	7.797	0.954	Unknown	Unknown
SAMN20949876	SAMN20949876	SAMN20949876	SRS9907150	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	10.905	0.984	10.523	0.956	Unknown	Unknown
SAMN20949877	SAMN20949877	SAMN20949877	SRS9907162	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	9.126	0.981	4.777	0.921	Unknown	Unknown
SAMN20949878	SAMN20949878	SAMN20949878	SRS9907163	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	21.879	0.984	11.083	0.955	Unknown	Unknown
SAMN20949879	SAMN20949879	SAMN20949879	SRS9907151	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	14.912	0.984	14.357	0.956	Unknown	Unknown
SAMN20949880	SAMN20949880	SAMN20949880	SRS9907152	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	17.641	0.984	9.103	0.954	Unknown	Unknown
SAMN20949881	SAMN20949881	SAMN20949881	SRS9907148	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	10.935	0.983	5.702	0.94	Unknown	Unknown
SAMN20949882	SAMN20949882	SAMN20949882	SRS9907153	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	10.711	0.983	5.624	0.943	Unknown	Unknown
SAMN20949883	SAMN20949883	SAMN20949883	SRS9907154	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	11.054	0.983	10.778	0.955	Unknown	Unknown
SAMN20949884	SAMN20949884	SAMN20949884	SRS9907155	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	11.59	0.984	6.007	0.946	Unknown	Unknown
SAMN20949885	SAMN20949885	SAMN20949885	SRS9907156	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	8.817	0.983	4.656	0.934	Unknown	Unknown
SAMN20949886	SAMN20949886	SAMN20949886	SRS9907157	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	24.783	0.984	24.085	0.956	Unknown	Unknown
SAMN20949887	SAMN20949887	SAMN20949887	SRS9907158	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	13.949	0.984	13.48	0.956	Unknown	Unknown
SAMN20949888	SAMN20949888	SAMN20949888	SRS9907159	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	12.267	0.984	6.325	0.947	Unknown	Unknown
SAMN20949889	SAMN20949889	SAMN20949889	SRS9907160	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	12.281	0.984	6.355	0.949	Unknown	Unknown
SAMN20949890	SAMN20949890	SAMN20949890	SRS9907161	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	10.832	0.983	10.512	0.955	Unknown	Unknown
SAMN20949891	SAMN20949891	SAMN20949891	SRS9907164	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	12.88	0.984	6.815	0.948	Unknown	Unknown
SAMN20949892	SAMN20949892	SAMN20949892	SRS9907165	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	20.708	0.984	20.333	0.956	Unknown	Unknown
SAMN20949893	SAMN20949893	SAMN20949893	SRS9907166	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	10.134	0.983	10.061	0.955	Unknown	Unknown
SAMN20949894	SAMN20949894	SAMN20949894	SRS9907167	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	11.334	0.984	11.137	0.955	Unknown	Unknown
SAMN20949895	SAMN20949895	SAMN20949895	SRS9907168	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	6.846	0.976	6.706	0.949	Unknown	Unknown
SAMN20949896	SAMN20949896	SAMN20949896	SRS9907169	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	14.789	0.984	14.563	0.955	Unknown	Unknown
SAMN20949897	SAMN20949897	SAMN20949897	SRS9907170	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	9.648	0.982	5.03	0.933	Unknown	Unknown
SAMN20949898	SAMN20949898	SAMN20949898	SRS9907193	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	13.364	0.984	13.41	0.956	Unknown	Unknown
SAMN20949899	SAMN20949899	SAMN20949899	SRS9907171	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	10.546	0.983	10.347	0.955	Unknown	Unknown
SAMN20949900	SAMN20949900	SAMN20949900	SRS9907172	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	17.207	0.984	16.733	0.956	Unknown	Unknown
SAMN20949901	SAMN20949901	SAMN20949901	SRS9907173	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	9.317	0.982	9.156	0.955	Unknown	Unknown
SAMN20949902	SAMN20949902	SAMN20949902	SRS9907174	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	13.037	0.984	6.715	0.95	Unknown	Unknown
SAMN20949903	SAMN20949903	SAMN20949903	SRS9907175	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	8.684	0.982	8.64	0.954	Unknown	Unknown
SAMN20949904	SAMN20949904	SAMN20949904	SRS9907176	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	7.312	0.98	7.215	0.952	Unknown	Unknown
SAMN20949905	SAMN20949905	SAMN20949905	SRS9907177	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	14.26	0.984	14.155	0.956	Unknown	Unknown
SAMN20949906	SAMN20949906	SAMN20949906	SRS9907178	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	6.935	0.978	6.783	0.949	Unknown	Unknown
SAMN20949907	SAMN20949907	SAMN20949907	SRS9907179	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	9.11	0.983	4.889	0.934	Unknown	Unknown
SAMN20949908	SAMN20949908	SAMN20949908	SRS9907180	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	14.468	0.984	7.534	0.952	Unknown	Unknown
SAMN20949909	SAMN20949909	SAMN20949909	SRS9907181	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	F	14.125	0.984	13.737	0.955	Unknown	Unknown
SAMN20949910	SAMN20949910	SAMN20949910	SRS9907182	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	7.21	0.977	3.991	0.898	Unknown	Unknown
SAMN20949911	SAMN20949911	SAMN20949911	SRS9907183	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	5.611	0.961	3.284	0.827	Unknown	Unknown
SAMN20949912	SAMN20949912	SAMN20949912	SRS9907184	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	7.505	0.978	4.062	0.897	Unknown	Unknown
SAMN20949913	SAMN20949913	SAMN20949913	SRS9907185	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	8.957	0.982	4.754	0.933	Unknown	Unknown
SAMN20949914	SAMN20949914	SAMN20949914	SRS9907194	PRJNA470999	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada_ssp	Theropithecus	gelada	ssp	Unknown	M	14.149	0.984	7.278	0.952	Unknown	Unknown
