REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Cephalopachus_bancanus_ssp	ASM2725705v1	GCA_027257055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/257/055/GCA_027257055.1_ASM2725705v1/GCA_027257055.1_ASM2725705v1_genomic.fna.gz
