BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	RUN_ACCESSION	R1_OR_R2	FASTQ_FTP	FASTQ_BYTES	FASTQ_MD5
SAMEA2697037	SAMEA2697037	SAMEA2697037	ERS525616	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	ERR668423	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/ERR668423/ERR668423_1.fastq.gz	35006798459	46c7c31b9ff9afe0d690a7109f7c083d
SAMEA2697037	SAMEA2697037	SAMEA2697037	ERS525616	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	ERR668423	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/ERR668423/ERR668423_2.fastq.gz	36828192330	50657baf1b40766687b4013c08fc80fb
SAMEA2697038	SAMEA2697038	SAMEA2697038	ERS525617	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	ERR668424	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/ERR668424/ERR668424_1.fastq.gz	26740690587	0f107384927df5571d863623ee80b895
SAMEA2697038	SAMEA2697038	SAMEA2697038	ERS525617	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	ERR668424	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/ERR668424/ERR668424_2.fastq.gz	28504934837	6625397b7059dcbcab1c917e4e41fd03
SAMEA2697039	SAMEA2697039	SAMEA2697039	ERS525618	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	ERR668425	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/ERR668425/ERR668425_1.fastq.gz	30411117956	febfdf864afe70e3522d8619499d28ee
SAMEA2697039	SAMEA2697039	SAMEA2697039	ERS525618	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	ERR668425	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR668/ERR668425/ERR668425_2.fastq.gz	30910879840	875ffe82f8f970fcf76f18b009397450
SAMEA112772595	SAMEA112772595	SAMEA112772595	ERS14773394	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	ERR11028327	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/027/ERR11028327/ERR11028327_1.fastq.gz	24970106	05d9c78a7fae535cdd1ec30f4e76db2f
SAMEA112772595	SAMEA112772595	SAMEA112772595	ERS14773394	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	ERR11028327	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/027/ERR11028327/ERR11028327_2.fastq.gz	26887973	5c16be927d0501e292cd42f1b5323509
SAMEA112772596	SAMEA112772596	SAMEA112772596	ERS14773395	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	ERR11028328	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/028/ERR11028328/ERR11028328_1.fastq.gz	26218220	89a88a5d75ab45370d143c23f70f5b50
SAMEA112772596	SAMEA112772596	SAMEA112772596	ERS14773395	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	ERR11028328	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/028/ERR11028328/ERR11028328_2.fastq.gz	29442692	4358f65eefa782b301526bc8aa72fc53
