REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Hoolock_leuconedys_ssp	UCONN_HLeu1	GCA_047372625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/372/625/GCA_047372625.1_UCONN_HLeu1/GCA_047372625.1_UCONN_HLeu1_genomic.fna.gz
