REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Aotus_nancymaae_ssp	86718_ANA_hifiasm-v0.15.2.pri	GCA_030222135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/222/135/GCF_030222135.1_86718_ANA_hifiasm-v0.15.2.pri/GCF_030222135.1_86718_ANA_hifiasm-v0.15.2.pri_genomic.fna.gz
