BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMN14909740	SAMN14909740	SAMN14909740	SRS6658630	PRJNA632451	Microcebus_arnholdi_ssp	Microcebus_arnholdi_ssp	Microcebus_murinus_ssp	Microcebus	arnholdi	ssp	F	F	14.007	0.894	14.729	0.827	Unknown	Unknown
SAMN14909741	SAMN14909741	SAMN14909741	SRS6658631	PRJNA632451	Microcebus_arnholdi_ssp	Microcebus_arnholdi_ssp	Microcebus_murinus_ssp	Microcebus	arnholdi	ssp	F	F	16.184	0.896	16.754	0.829	Unknown	Unknown
SAMN10707780	SAMN10707780	SAMN10707780	SRS4263988	PRJNA512515	Microcebus_griseorufus_ssp	Microcebus_griseorufus_ssp	Microcebus_murinus_ssp	Microcebus	griseorufus	ssp	F	F	48.877	0.907	53.089	0.842	Unknown	Unknown
SAMN10707783	SAMN10707783	SAMN10707783	SRS4286217	PRJNA512515	Microcebus_jonahi_ssp	Microcebus_jonahi_ssp	Microcebus_murinus_ssp	Microcebus	jonahi	ssp	F	F	45.66	0.902	50.546	0.825	Unknown	Unknown
SAMN10707781	SAMN10707781	SAMN10707781	SRS4263987	PRJNA512515	Microcebus_mittermeieri_ssp	Microcebus_mittermeieri_ssp	Microcebus_murinus_ssp	Microcebus	mittermeieri	ssp	F	F	46.314	0.905	50.412	0.837	Unknown	Unknown
SAMEA112483136	PD_0607	PD_0607	ERS14600487	PRJEB59576	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	M	M	40.156	0.91	23.831	0.859	Unknown	Unknown
SAMN02900024	SAMN02900024	SAMN02900024	SRS675180	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	F	F	37.693	0.9	33.223	0.854	Unknown	Unknown
SAMN02900025	SAMN02900025	SAMN02900025	SRS675181	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	F	F	30.806	0.842	24.13	0.801	Unknown	Unknown
SAMN02900026	SAMN02900026	SAMN02900026	SRS675185	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	M	M	32.796	0.864	16.469	0.773	Unknown	Unknown
SAMN02900027	SAMN02900027	SAMN02900027	SRS675186	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	M	M	35.978	0.909	20.323	0.855	Unknown	Unknown
SAMN02900028	SAMN02900028	SAMN02900028	SRS675182	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	F	F	28.674	0.884	24.589	0.841	Unknown	Unknown
SAMN02900029	SAMN02900029	SAMN02900029	SRS675187	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	M	M	31.875	0.913	19.319	0.863	Unknown	Unknown
SAMN02900030	SAMN02900030	SAMN02900030	SRS675188	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	M	M	31.728	0.913	19.279	0.863	Unknown	Unknown
SAMN02900031	SAMN02900031	SAMN02900031	SRS675183	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	F	F	33.857	0.913	36.599	0.866	Unknown	Unknown
SAMN02900032	SAMN02900032	SAMN02900032	SRS675184	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	M	M	37.747	0.914	22.982	0.864	Unknown	Unknown
SAMN02900033	SAMN02900033	SAMN02900033	SRS675179	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	F	F	32.489	0.913	35.016	0.865	Unknown	Unknown
SAMN03121888	SAMN03121888	SAMN03121888	SRS751959	PRJNA19967	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus_murinus_ssp	Microcebus	murinus	ssp	F	F	127.269	0.922	132.646	0.878	Unknown	Unknown
