REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Mandrillus_sphinx_ssp	BGI_mandrill_1.0_HiC	BGI_mandrill_1.0_HiC	https://dnazoo.s3.wasabisys.com/Mandrillus_sphinx/BGI_mandrill_1.0_HiC.fasta.gz
