BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112482891	PD_0116	PD_0116	ERS14600242	PRJEB59576	Callimico_goeldii_ssp	Callimico_goeldii_ssp	Callimico_goeldii_ssp	Callimico	goeldii	ssp	False	F	33.059	0.991	Unknown	Unknown	Unknown	Unknown
SAMN21582229	SAMN21582229	SAMN21582229	SRS10344291	PRJNA512907	Callimico_goeldii_ssp	Callimico_goeldii_ssp	Callimico_goeldii_ssp	Callimico	goeldii	ssp	False	F	42.742	0.991	Unknown	Unknown	Unknown	Unknown
