REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Colobus_guereza_ssp	ASM3024704v1	GCA_030247045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/247/045/GCA_030247045.1_ASM3024704v1/GCA_030247045.1_ASM3024704v1_genomic.fna.gz
