BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMN13555787	SAMN13555787	SAMN13555787	SRS6373981	PRJNA595456	Cercopithecus_mona_ssp	Cercopithecus_mona_ssp	Cercopithecus_mitis_ssp	Cercopithecus	mona	ssp	F	M	15.928	0.981	8.331	0.976	Unknown	Unknown
SAMN13555788	SAMN13555788	SAMN13555788	SRS6373982	PRJNA595456	Cercopithecus_mona_ssp	Cercopithecus_mona_ssp	Cercopithecus_mitis_ssp	Cercopithecus	mona	ssp	M	F	16.951	0.982	16.786	0.982	Unknown	Unknown
SAMN13555789	SAMN13555789	SAMN13555789	SRS6373983	PRJNA595456	Cercopithecus_mona_ssp	Cercopithecus_mona_ssp	Cercopithecus_mitis_ssp	Cercopithecus	mona	ssp	F	F	24.76	0.982	22.809	0.982	Unknown	Unknown
SAMN13555790	SAMN13555790	SAMN13555790	SRS6373984	PRJNA595456	Cercopithecus_mona_ssp	Cercopithecus_mona_ssp	Cercopithecus_mitis_ssp	Cercopithecus	mona	ssp	M	F	20.581	0.982	18.919	0.982	Unknown	Unknown
SAMN13555791	SAMN13555791	SAMN13555791	SRS6373985	PRJNA595456	Cercopithecus_mona_ssp	Cercopithecus_mona_ssp	Cercopithecus_mitis_ssp	Cercopithecus	mona	ssp	M	M	18.864	0.982	9.57	0.98	Unknown	Unknown
SAMN13555792	SAMN13555792	SAMN13555792	SRS6373986	PRJNA595456	Cercopithecus_mona_ssp	Cercopithecus_mona_ssp	Cercopithecus_mitis_ssp	Cercopithecus	mona	ssp	F	M	17.402	0.984	9.609	0.981	Unknown	Unknown
SAMN13555793	SAMN13555793	SAMN13555793	SRS6373989	PRJNA595456	Cercopithecus_mona_ssp	Cercopithecus_mona_ssp	Cercopithecus_mitis_ssp	Cercopithecus	mona	ssp	F	F	47.607	0.983	45.048	0.983	Unknown	Unknown
SAMEA112482851	PD_0058	PD_0058	ERS14600202	PRJEB59576	Cercopithecus_neglectus_ssp	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp	Cercopithecus	neglectus	ssp	M	M	38.175	0.983	20.747	0.98	Unknown	Unknown
SAMEA112483044	PD_0407	PD_0407	ERS14600395	PRJEB59576	Cercopithecus_neglectus_ssp	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp	Cercopithecus	neglectus	ssp	M	M	31.469	0.984	16.821	0.979	Unknown	Unknown
SAMN07678070	SAMN07678070	SAMN07678070	SRS6380601	PRJNA399380	Cercopithecus_neglectus_ssp	Cercopithecus_neglectus_ssp	Cercopithecus_mitis_ssp	Cercopithecus	neglectus	ssp	Unknown	M	16.385	0.981	8.381	0.972	Unknown	Unknown
