BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA2697037	SAMEA2697037	SAMEA2697037	ERS525616	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	26.505	0.972	24.672	0.991	15.623	0.392
SAMEA2697038	SAMEA2697038	SAMEA2697038	ERS525617	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	22.825	0.955	20.789	0.981	15.6	0.302
SAMEA2697039	SAMEA2697039	SAMEA2697039	ERS525618	PRJEB3220	Gorilla_beringei_beringei	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	beringei	Unknown	F	26.797	0.965	21.427	0.985	22.984	0.326
SAMEA112772595	SAMEA112772595	SAMEA112772595	ERS14773394	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	1.568	0.011	1.523	0.011	1.578	0.002
SAMEA112772596	SAMEA112772596	SAMEA112772596	ERS14773395	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	1.627	0.009	1.359	0.004	1.447	0.002
SAMEA112772597	SAMEA112772597	SAMEA112772597	ERS14773396	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	1.277	0.004	1.214	0.002	1.169	0.001
SAMEA112772598	SAMEA112772598	SAMEA112772598	ERS14773397	PRJEB60463	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	1.496	0.03	1.378	0.029	1.524	0.002
SAMEA2697040	SAMEA2697040	SAMEA2697040	ERS525619	PRJEB3220	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	25.974	0.971	25.102	0.991	9.026	0.346
SAMEA2697041	SAMEA2697041	SAMEA2697041	ERS525620	PRJEB3220	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	21.72	0.965	20.122	0.989	12.491	0.278
SAMEA2697042	SAMEA2697042	SAMEA2697042	ERS525621	PRJEB3220	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	F	26.862	0.967	24.913	0.988	11.132	0.268
SAMEA868700	SAMEA868700	SAMEA868700	ERS004138	PRJEB1976	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	Unknown	M	6.104	0.922	3.267	0.846	4.197	0.619
SAMN01920473	SAMN01920473	SAMN01920473	SRS396825	PRJNA189439	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	M	M	16.041	0.962	8.709	0.983	8.615	0.645
SAMN01920474	SAMN01920474	SAMN01920474	SRS396605	PRJNA189439	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	M	M	25.06	0.971	14.073	0.987	17.717	0.824
SAMN01920475	SAMN01920475	SAMN01920475	SRS396876	PRJNA189439	Gorilla_beringei_graueri	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	graueri	F	F	28.478	0.977	22.522	0.991	10.96	0.277
SAMEA112482932	PD_0179	PD_0179	ERS14600283	PRJEB59576	Gorilla_beringei_ssp	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	ssp	F	F	23.151	0.958	22.673	0.986	14.291	0.289
SAMEA1692350	SAMEA1692350	SAMEA1692350	ERS168207	PRJEB3220	Gorilla_beringei_ssp	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	ssp	Unknown	M	32.899	0.973	16.022	0.988	22.876	0.805
SAMEA1692351	SAMEA1692351	SAMEA1692351	ERS168174	PRJEB3220	Gorilla_beringei_ssp	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	ssp	Unknown	M	31.137	0.97	15.707	0.987	23.677	0.794
SAMEA1692352	SAMEA1692352	SAMEA1692352	ERS168410	PRJEB3220	Gorilla_beringei_ssp	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	ssp	Unknown	M	36.358	0.973	18.766	0.99	21.917	0.81
SAMEA1692353	SAMEA1692353	SAMEA1692353	ERS168204	PRJEB3220	Gorilla_beringei_ssp	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	ssp	Unknown	F	31.781	0.971	30.734	0.99	17.445	0.331
SAMEA1692354	SAMEA1692354	SAMEA1692354	ERS168206	PRJEB3220	Gorilla_beringei_ssp	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	ssp	Unknown	M	28.218	0.972	14.564	0.991	17.504	0.789
SAMEA1692355	SAMEA1692355	SAMEA1692355	ERS168205	PRJEB3220	Gorilla_beringei_ssp	Gorilla_beringei_ssp	Gorilla_gorilla_ssp	Gorilla	beringei	ssp	Unknown	F	28.873	0.972	28.485	0.991	19.484	0.244
SAMEA2446071	SAMEA2446071	SAMEA2446071	ERS432590	PRJEB6053	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	ssp	Unknown	F	40.316	0.992	40.318	0.997	30.118	0.233
SAMEA2446072	SAMEA2446072	SAMEA2446072	ERS432591	PRJEB6053	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	ssp	Unknown	F	76.346	0.993	72.94	0.997	45.814	0.275
SAMEA112772593	SAMEA112772593	SAMEA112772593	ERS14773392	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.146	0.004	1.161	0.003	1.303	0.001
SAMEA112772599	SAMEA112772599	SAMEA112772599	ERS14773398	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.217	0.013	1.206	0.012	1.292	0.003
SAMEA112772600	SAMEA112772600	SAMEA112772600	ERS14773399	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	2.036	0.002	1.596	0.001	1.554	0.001
SAMEA112772601	SAMEA112772601	SAMEA112772601	ERS14773400	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.245	0.028	1.176	0.013	1.196	0.008
SAMEA112772602	SAMEA112772602	SAMEA112772602	ERS14773401	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.545	0.005	1.357	0.002	1.476	0.002
SAMEA112772603	SAMEA112772603	SAMEA112772603	ERS14773402	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.303	0.034	1.234	0.02	1.272	0.016
SAMEA112772604	SAMEA112772604	SAMEA112772604	ERS14773403	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.381	0.017	1.302	0.009	1.38	0.006
SAMEA112772605	SAMEA112772605	SAMEA112772605	ERS14773404	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.181	0.117	1.097	0.072	1.106	0.037
SAMEA112772606	SAMEA112772606	SAMEA112772606	ERS14773405	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.25	0.265	1.226	0.276	1.298	0.01
SAMEA112772607	SAMEA112772607	SAMEA112772607	ERS14773406	PRJEB60463	Gorilla_gorilla_diehli	Gorilla_gorilla_ssp	Gorilla_gorilla_ssp	Gorilla	gorilla	diehli	Unknown	F	1.666	0.481	1.586	0.497	1.567	0.022
