REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Varecia_variegata_ssp	Varecia_variegata_HiC	GCA_028533085.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/533/085/GCA_028533085.1_Varecia_variegata_HiC/GCA_028533085.1_Varecia_variegata_HiC_genomic.fna.gz
