REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Saguinus_oedipus_ssp	ASM3183507v1	GCA_031835075.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/835/075/GCA_031835075.1_ASM3183507v1/GCA_031835075.1_ASM3183507v1_genomic.fna.gz
