REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Leontopithecus_rosalia_ssp	Leontopithecus_rosalia_HiC	Leontopithecus_rosalia_HiC	https://dnazoo.s3.wasabisys.com/Leontopithecus_rosalia/Leontopithecus_rosalia_HiC.fasta.gz
