REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Nomascus_leucogenys_ssp	Asia_NLE_v1	GCA_006542625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/542/625/GCF_006542625.1_Asia_NLE_v1/GCF_006542625.1_Asia_NLE_v1_genomic.fna.gz
