REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Nasalis_larvatus_ssp	ASM4783464v1	GCA_047834645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/834/645/GCA_047834645.1_ASM4783464v1/GCA_047834645.1_ASM4783464v1_genomic.fna.gz
