REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Gorilla_gorilla_ssp	NHGRI_mGorGor1-v2.0_pri	GCA_029281585.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/281/585/GCF_029281585.2_NHGRI_mGorGor1-v2.0_pri/GCF_029281585.2_NHGRI_mGorGor1-v2.0_pri_genomic.fna.gz
