BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	RUN_ACCESSION	R1_OR_R2	FASTQ_FTP	FASTQ_BYTES	FASTQ_MD5
SAMEA112483152	PD_0623	PD_0623	ERS14600503	PRJEB59576	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur	crassicaudatus	ssp	F	F	ERR11476796	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/096/ERR11476796/ERR11476796_1.fastq.gz	14148108609	506ec6bc487fa19a3409f04efcd4210d
SAMEA112483152	PD_0623	PD_0623	ERS14600503	PRJEB59576	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur	crassicaudatus	ssp	F	F	ERR11476796	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/096/ERR11476796/ERR11476796_2.fastq.gz	15259911245	bd4e37c00b3d031f60265a29abc80f1d
SAMEA112483154	PD_0625	PD_0625	ERS14600505	PRJEB59576	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur	crassicaudatus	ssp	F	F	ERR11476794	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/094/ERR11476794/ERR11476794_1.fastq.gz	13865156269	8964d800572694d83727e420814a2811
SAMEA112483154	PD_0625	PD_0625	ERS14600505	PRJEB59576	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur	crassicaudatus	ssp	F	F	ERR11476794	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/094/ERR11476794/ERR11476794_2.fastq.gz	14835012647	2440aae7b115d08005b44be908e72aa4
SAMN25565066	SAMN25565066	SAMN25565066	SRS11852978	PRJNA512907	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur	crassicaudatus	ssp	F	F	SRR17854504	R1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/004/SRR17854504/SRR17854504_1.fastq.gz	35973528839	27b4383cda12d1a3834f64965047a36d
SAMN25565066	SAMN25565066	SAMN25565066	SRS11852978	PRJNA512907	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur_crassicaudatus_ssp	Otolemur	crassicaudatus	ssp	F	F	SRR17854504	R2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/004/SRR17854504/SRR17854504_2.fastq.gz	38972985903	ae1ac8a5f430b3dbf539778e2c602797
SAMEA112483153	PD_0624	PD_0624	ERS14600504	PRJEB59576	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	M	M	ERR11476766	R1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/066/ERR11476766/ERR11476766_1.fastq.gz	14269523135	7306a04396245a9c756c4e0377691f2d
SAMEA112483153	PD_0624	PD_0624	ERS14600504	PRJEB59576	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	M	M	ERR11476766	R2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/066/ERR11476766/ERR11476766_2.fastq.gz	15777189794	550ed3b27053fee7a3e053446c22232d
SAMN00013026	SAMN00013026	SAMN00013026	SRS003167	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	SRR017100	R1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR017/SRR017100/SRR017100_1.fastq.gz	755552702	9fc875e58676d4c3cb27b7c8db1b2995
SAMN00013026	SAMN00013026	SAMN00013026	SRS003167	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	SRR017100	R2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR017/SRR017100/SRR017100_2.fastq.gz	730382547	5f648f7e63cb542d2a982be139784621
