REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Papio_anubis_ssp	Panubis1.0	GCA_008728515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/728/515/GCF_008728515.1_Panubis1.0/GCF_008728515.1_Panubis1.0_genomic.fna.gz
