BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112482952	PD_0199	SAMEA112482952	ERS14600303	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	39.075	0.988	39.115	0.968	43.643	0.159
SAMEA112482953	PD_0200	SAMEA112482953	ERS14600304	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	37.785	0.988	36.849	0.968	43.974	0.159
SAMEA112482954	PD_0201	SAMEA112482954	ERS14600305	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	31.344	0.988	16.172	0.967	20.888	0.955
SAMEA112482955	PD_0202	SAMEA112482955	ERS14600306	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	36.43	0.988	18.598	0.967	23.463	0.956
SAMEA112482956	PD_0203	SAMEA112482956	ERS14600307	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	30.919	0.988	30.824	0.968	40.523	0.156
SAMEA112482957	PD_0204	SAMEA112482957	ERS14600308	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	32.821	0.988	17.095	0.967	22.389	0.955
SAMEA112482958	PD_0205	SAMEA112482958	ERS14600309	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	37.237	0.988	37.656	0.968	43.488	0.157
SAMEA112482959	PD_0206	SAMEA112482959	ERS14600310	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	37.023	0.988	36.893	0.968	42.957	0.16
SAMEA112482960	PD_0207	SAMEA112482960	ERS14600311	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	38.137	0.988	19.381	0.968	24.962	0.955
SAMEA112482961	PD_0208	SAMEA112482961	ERS14600312	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	40.09	0.988	39.341	0.968	42.954	0.16
SAMEA112482962	PD_0209	SAMEA112482962	ERS14600313	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	38.205	0.988	37.95	0.968	47.689	0.16
SAMEA112482963	PD_0210	SAMEA112482963	ERS14600314	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	37.179	0.988	36.888	0.968	50.186	0.158
SAMEA112482964	PD_0211	SAMEA112482964	ERS14600315	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	36.534	0.988	35.681	0.967	41.606	0.158
SAMEA112482965	PD_0212	SAMEA112482965	ERS14600316	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	37.44	0.988	36.721	0.968	51.177	0.159
SAMEA112482971	PD_0218	SAMEA112482971	ERS14600322	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	31.805	0.988	15.557	0.967	18.898	0.955
SAMEA112482972	PD_0219	SAMEA112482972	ERS14600323	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	34.624	0.988	33.558	0.968	32.945	0.157
SAMEA112482973	PD_0220	SAMEA112482973	ERS14600324	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	40.376	0.988	20.665	0.968	24.846	0.955
SAMEA112482974	PD_0221	SAMEA112482974	ERS14600325	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	36.071	0.988	36.167	0.968	38.023	0.156
SAMEA112482975	PD_0222	SAMEA112482975	ERS14600326	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	35.638	0.988	34.975	0.967	35.457	0.157
SAMEA112482991	PD_0238	SAMEA112482991	ERS14600342	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	37.96	0.988	37.487	0.968	39.288	0.156
SAMEA112482992	PD_0239	SAMEA112482992	ERS14600343	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	33.961	0.988	33.528	0.968	35.253	0.156
SAMEA112482993	PD_0240	SAMEA112482993	ERS14600344	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	33.893	0.988	33.148	0.967	37.72	0.156
SAMEA112482994	PD_0241	SAMEA112482994	ERS14600345	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	36.939	0.988	36.578	0.968	40.473	0.157
SAMEA112482995	PD_0242	SAMEA112482995	ERS14600346	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	32.462	0.988	16.675	0.967	21.531	0.955
SAMEA112482996	PD_0243	SAMEA112482996	ERS14600347	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	38.583	0.988	37.833	0.968	51.871	0.16
SAMEA112482997	PD_0244	SAMEA112482997	ERS14600348	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	33.705	0.988	32.895	0.968	41.628	0.159
SAMEA112483018	PD_0265	SAMEA112483018	ERS14600369	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	39.789	0.988	38.952	0.968	45.497	0.16
SAMEA112483019	PD_0266	SAMEA112483019	ERS14600370	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	65.725	0.988	33.358	0.967	43.437	0.956
SAMEA112483020	PD_0267	SAMEA112483020	ERS14600371	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	45.18	0.988	23.172	0.968	31.082	0.955
SAMEA112483187	PD_0720	SAMEA112483187	ERS14600538	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	41.668	0.988	21.659	0.968	27.008	0.955
SAMEA112483188	PD_0721	SAMEA112483188	ERS14600539	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	36.837	0.988	40.221	0.968	43.624	0.158
SAMEA112483189	PD_0722	SAMEA112483189	ERS14600540	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	42.004	0.988	21.911	0.968	26.545	0.954
SAMEA112483190	PD_0723	SAMEA112483190	ERS14600541	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	38.957	0.988	20.185	0.967	23.972	0.932
SAMEA112483191	PD_0724	SAMEA112483191	ERS14600542	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	38.838	0.988	39.638	0.968	39.289	0.159
SAMEA112483192	PD_0725	SAMEA112483192	ERS14600543	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	40.199	0.988	20.883	0.967	25.422	0.954
SAMEA112483193	PD_0726	SAMEA112483193	ERS14600544	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	38.448	0.988	38.362	0.968	41.695	0.159
SAMEA112483194	PD_0727	SAMEA112483194	ERS14600545	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	41.023	0.988	21.625	0.967	26.483	0.955
SAMEA112483195	PD_0728	SAMEA112483195	ERS14600546	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	39.963	0.988	20.847	0.967	25.299	0.951
SAMEA112483196	PD_0729	SAMEA112483196	ERS14600547	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	41.715	0.988	22.471	0.967	26.42	0.952
SAMEA112483197	PD_0730	SAMEA112483197	ERS14600548	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	F	F	39.79	0.988	40.997	0.968	40.105	0.16
SAMEA112483198	PD_0731	SAMEA112483198	ERS14600549	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	37.63	0.988	20.41	0.967	25.479	0.933
SAMEA112483199	PD_0732	SAMEA112483199	ERS14600550	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	38.477	0.988	20.179	0.967	24.256	0.954
SAMEA112483200	PD_0733	SAMEA112483200	ERS14600551	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	37.951	0.988	20.283	0.968	25.794	0.955
SAMEA112483201	PD_0734	SAMEA112483201	ERS14600552	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	37.836	0.988	19.845	0.967	24.57	0.954
SAMEA112483202	PD_0735	SAMEA112483202	ERS14600553	PRJEB59576	Papio_anubis_ssp	Papio_anubis_ssp	Papio_anubis_ssp	Papio	anubis	ssp	M	M	40.221	0.988	21.141	0.968	25.575	0.952
