REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Daubentonia_madagascariensis_ssp	DMad_hybrid	GCA_044048945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/048/945/GCA_044048945.1_DMad_hybrid/GCA_044048945.1_DMad_hybrid_genomic.fna.gz
