,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,19234654,286440,1670,[3.12013753e-06 3.13013753e-06 7.04199005e-05],"{'K0': 3.1101375330744125e-06, 'K1': 1e-08, 'K2': 1e-08, 'K3': 1e-08, 'K4': 6.729976295329429e-05, 'k': 4.01031991744064}"
