,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18983132,210448,16170,[3.97968642e-05 3.98068642e-05 1.33290101e-04],"{'K0': 3.97868642217295e-05, 'K1': 1e-08, 'K2': 1e-08, 'K3': 1e-08, 'K4': 9.349323662484398e-05, 'k': 3.6072115384615446}"
