neutral,selected
4083715.783309188,15892817.75820811
2833.0618876008903,5548.008232615609
1139.0002237495376,1786.0162911375512
778.5800263483324,1125.8549211693569
603.3164275185368,830.9930102806482
493.7536961362074,661.1307101431321
418.32447760010507,547.4684306826925
367.006163482975,468.03896672728973
331.49812322984263,414.8588969046229
303.388637071006,378.6010683850734
282.72046920227564,348.5817334302272
265.55559563604123,321.1162661892843
249.44772532020667,292.53473733259574
232.59530696272,265.43564584899536
215.1733521693285,242.60854982549412
198.78854791367903,224.7911508883023
181.97742555134496,209.20435441866658
164.5993931198691,188.46774967205747
144.2946551373335,164.0965439260152
114.26964627140791,131.29944309907185
0.0,0.0
