neutral,selected
3964877.691687221,16002636.092978856
3535.793206659107,6416.30047126902
1775.3539719267808,3008.9273273166173
1246.7370985901268,2055.8418335082156
914.8971848162482,1470.0822800488972
691.2066082553467,1091.4343832157456
544.5384157742125,840.0350735508785
444.6838068480651,672.0196396365441
377.1764813250021,548.6309966092566
334.1411789652843,468.3360907764235
296.9116452050287,405.25225196371633
268.8184337066925,368.11495026631
245.68167793201837,337.82729504438595
228.49730898302371,320.62118954541097
218.92097782753365,305.1147847930169
208.9891918523978,300.4994422944605
209.178289032361,296.94667906033305
215.97649404146853,295.1888768218845
218.3249149705972,304.840278624602
419.20869879463515,585.1659040699526
0.0,0.0
