label,x
Homo_sapiens,21986.74554493553
Pan_troglodytes,71507.77628711585
Pan_paniscus,21503.33618299598
Pan_troglodytes_ellioti,3207.1401818506706
Pan_troglodytes_schweinfurthii,49787.87712155599
Pan_troglodytes_troglodytes,70662.24048291348
Pan_troglodytes_verus,25183.221600692574
Pan_troglodytes,71507.77628711585
Gorilla_gorilla,45580.59213136119
Gorilla_beringei,22582.277107659265
Gorilla_gorilla_gorilla,45077.788681284605
Pongo_pygmaeus,46707.45262682017
